file,score
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-15/segment-1/frame_15_19516.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-5/segment-0/frame_05_05747.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-4/segment-1/frame_04_10631.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-9/segment-5/frame_09_56884.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-5/segment-0/frame_05_00106.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-29/segment-1/frame_29_18924.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-3/segment-1/frame_03_10136.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-33/segment-4/frame_33_45447.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16529.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-2/segment-1/frame_02_19481.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-95/segment-3/frame_95_32243.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-9/segment-0/frame_09_05453.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-36/segment-1/frame_36_13568.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-20/segment-1/frame_20_11169.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-32/segment-1/frame_32_13968.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-21/segment-1/frame_21_11541.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-6/segment-0/frame_06_00122.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-1/segment-0/frame_01_00016.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-17/segment-2/frame_17_25710.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-4/segment-0/frame_04_01803.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-4/segment-0/frame_04_01193.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-22/segment-0/frame_22_05808.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-77/segment-3/frame_77_31444.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-24/segment-6/frame_24_66632.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-20/segment-7/frame_20_73222.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-22/segment-5/frame_22_56188.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-5/segment-0/frame_05_04305.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-50/segment-1/frame_50_14456.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-15/segment-0/frame_15_02625.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-66/segment-6/frame_66_69495.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-22/segment-1/frame_22_11301.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-31/segment-4/frame_31_43141.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-11/segment-0/frame_11_07241.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-73/segment-3/frame_73_31745.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-88/segment-3/frame_88_31993.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-83/segment-3/frame_83_32584.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-20/segment-5/frame_20_56697.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-29/segment-1/frame_29_14044.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-89/segment-3/frame_89_32271.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-8/segment-2/frame_08_24724.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-3/segment-6/frame_03_64666.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-12/segment-0/frame_12_07053.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-9/segment-7/frame_09_78257.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-9/segment-0/frame_09_00453.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-1/segment-0/frame_01_04834.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-33/segment-1/frame_33_16190.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-1/segment-1/frame_01_11265.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-43/segment-5/frame_43_56163.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-34/segment-6/frame_34_69048.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-60/segment-1/frame_60_19411.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-53/segment-2/frame_53_23982.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation086/individual_images/track-0/segment-0/frame_00_01856.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-64/segment-3/frame_64_31653.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-8/segment-5/frame_08_53907.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-18/segment-0/frame_18_02837.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-5/segment-3/frame_05_31187.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-33/segment-5/frame_33_57986.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-1/segment-0/frame_01_04276.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-61/segment-2/frame_61_20809.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-47/segment-2/frame_47_20455.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-90/segment-3/frame_90_32176.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-29/segment-1/frame_29_11301.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-23/segment-1/frame_23_17410.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-16/segment-1/frame_16_13817.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-70/segment-2/frame_70_29411.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-35/segment-3/frame_35_32023.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-20/segment-5/frame_20_56703.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-16/segment-0/frame_16_06248.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-14/segment-0/frame_14_04416.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-47/segment-1/frame_47_14378.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-1/segment-1/frame_01_11583.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-3/segment-0/frame_03_00692.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-13/segment-0/frame_13_05258.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-83/segment-3/frame_83_32157.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-5/segment-0/frame_05_00394.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-29/segment-1/frame_29_14488.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-9/segment-0/frame_09_02226.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-59/segment-2/frame_59_26572.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-2/segment-0/frame_02_00525.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-4/segment-1/frame_04_10464.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-16/segment-7/frame_16_76009.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-12/segment-0/frame_12_03055.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-22/segment-5/frame_22_55149.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-60/segment-1/frame_60_19404.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-34/segment-2/frame_34_21097.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-36/segment-6/frame_36_60126.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-10/segment-0/frame_10_04856.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-31/segment-2/frame_31_26718.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-9/segment-0/frame_09_08980.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-28/segment-0/frame_28_07168.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-22/segment-0/frame_22_00463.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-40/segment-1/frame_40_14461.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-27/segment-1/frame_27_17193.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-83/segment-3/frame_83_32304.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-15/segment-1/frame_15_15638.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-26/segment-1/frame_26_14132.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-30/segment-2/frame_30_29976.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-84/segment-3/frame_84_31831.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-8/segment-0/frame_08_04893.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-29/segment-1/frame_29_15035.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-22/segment-0/frame_22_04494.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-8/segment-2/frame_08_23416.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-3/segment-2/frame_03_27375.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-47/segment-2/frame_47_20803.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation086/individual_images/track-2/segment-0/frame_02_06616.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-13/segment-0/frame_13_05953.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-26/segment-0/frame_26_08616.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-5/segment-0/frame_05_00230.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-1/segment-1/frame_01_11709.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-82/segment-3/frame_82_32509.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-37/segment-1/frame_37_13514.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-1/segment-4/frame_01_44983.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-18/segment-2/frame_18_27445.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-22/segment-5/frame_22_56729.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-9/segment-0/frame_09_00275.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-3/segment-1/frame_03_10752.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-31/segment-2/frame_31_25963.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-35/segment-2/frame_35_28545.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-43/segment-4/frame_43_43267.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-6/segment-0/frame_06_01187.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-8/segment-0/frame_08_02973.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-12/segment-0/frame_12_03936.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-8/segment-5/frame_08_59139.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-21/segment-0/frame_21_06686.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-3/segment-2/frame_03_24069.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-19/segment-2/frame_19_23456.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-4/segment-0/frame_04_02649.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-37/segment-1/frame_37_16793.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-29/segment-4/frame_29_40037.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-64/segment-2/frame_64_29125.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-11/segment-4/frame_11_46271.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-19/segment-5/frame_19_55537.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-92/segment-3/frame_92_32223.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-54/segment-7/frame_54_77191.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-2/segment-5/frame_02_50142.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-4/segment-0/frame_04_05719.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-17/segment-6/frame_17_69019.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-61/segment-2/frame_61_20806.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-17/segment-7/frame_17_71083.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-5/segment-0/frame_05_07682.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-57/segment-2/frame_57_23517.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation108/individual_images/track-0/segment-1/frame_00_13960.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-1/segment-1/frame_01_12553.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-20/segment-1/frame_20_11316.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-29/segment-5/frame_29_57414.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-28/segment-0/frame_28_08569.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-43/segment-3/frame_43_37949.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-42/segment-3/frame_42_34591.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-36/segment-1/frame_36_16008.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-13/segment-6/frame_13_69860.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-6/segment-0/frame_06_03818.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-60/segment-1/frame_60_19363.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-4/segment-0/frame_04_00165.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-18/segment-0/frame_18_02591.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation086/individual_images/track-3/segment-0/frame_03_07677.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-3/segment-8/frame_03_80178.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-12/segment-0/frame_12_05603.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-13/segment-5/frame_13_51890.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-5/segment-0/frame_05_07150.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-0/segment-0/frame_00_01042.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-10/segment-0/frame_10_09250.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-1/segment-0/frame_01_03591.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-11/segment-0/frame_11_03446.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-57/segment-7/frame_57_77258.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-18/segment-5/frame_18_56589.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-6/segment-0/frame_06_02153.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-23/segment-5/frame_23_59759.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-15/segment-0/frame_15_05860.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-14/segment-0/frame_14_02881.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-17/segment-1/frame_17_13278.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation108/individual_images/track-0/segment-2/frame_00_25034.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-56/segment-7/frame_56_77365.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-12/segment-0/frame_12_01901.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-6/segment-0/frame_06_02390.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-73/segment-3/frame_73_31762.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-4/segment-0/frame_04_01853.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16635.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-0/segment-0/frame_00_05796.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation108/individual_images/track-0/segment-1/frame_00_18509.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-6/segment-0/frame_06_02199.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-28/segment-1/frame_28_14047.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-43/segment-7/frame_43_73658.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-34/segment-1/frame_34_17862.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-2/segment-1/frame_02_15207.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-88/segment-3/frame_88_31904.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-13/segment-0/frame_13_09879.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-7/segment-1/frame_07_15906.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-34/segment-5/frame_34_58047.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-8/segment-0/frame_08_01545.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-36/segment-6/frame_36_67964.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-4/segment-1/frame_04_10747.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-16/segment-1/frame_16_19452.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-5/segment-0/frame_05_00906.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-33/segment-1/frame_33_19087.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-0/segment-0/frame_00_01891.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-25/segment-7/frame_25_70687.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-4/segment-1/frame_04_10313.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-2/segment-0/frame_02_00227.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-21/segment-1/frame_21_11342.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-17/segment-0/frame_17_06893.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation108/individual_images/track-2/segment-1/frame_02_18297.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-32/segment-1/frame_32_14063.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-25/segment-2/frame_25_28846.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-12/segment-6/frame_12_64032.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-4/segment-0/frame_04_01992.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-41/segment-3/frame_41_35709.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-54/segment-2/frame_54_25485.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-31/segment-3/frame_31_30327.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-22/segment-1/frame_22_14424.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-2/segment-0/frame_02_08196.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-7/segment-0/frame_07_03610.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-22/segment-0/frame_22_05037.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation086/individual_images/track-168/segment-1/frame_168_18033.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-3/segment-8/frame_03_81848.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-61/segment-2/frame_61_26916.jpg,head-up
